latitude,longitude,depth,magType,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst,significant
-0.5261248067945596,1.3013320201226273,0.36715540752675246,-0.7534170670152287,2.4653725129999904,-0.688857838546306,-0.321534027520263,1.4169467379096243,0.07532646419518749,0.16050713665416513,-0.7773983579127544,1.814576338810508,0
-1.2024526287092536,1.638718179728447,1.6034804603447799,-0.7534170670152287,2.9901059318719287,-0.8719124471147758,0.2961951749133278,0.7794688332176424,0.5374696502425444,0.34295459113164606,-0.9122805676199509,3.370084889013285,0
1.1255886303681633,-1.03021996198522,-0.24459783224487322,0.5628251884271694,-0.5664205738156535,1.2965806082347888,-0.33797126627613705,-0.4954869761663212,-0.24178242410326492,-0.5016784461099021,-0.4350050563483319,-0.2810393468793449,0
1.3304160593099112,-0.9355916608909504,-0.044417372885356264,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,-0.23299607423432864,-0.005794414206742213,-0.862374334248351,-0.12373841856249336,-0.3026436322988279,0
0.02804823941480573,-0.9600495381475403,-0.2657572579929625,0.5628251884271694,0.22067955449225413,-0.12561288910486068,-0.3104277851176454,-1.4704531833422934,-1.5003851435513862,-0.8119860844501974,0.7726784693906956,-0.25943506145986184,0
-0.3916603102442689,1.2947887355537029,0.5623225755575728,-0.7534170670152287,-0.4206612907956706,-0.11153176536882453,-0.36995724439567573,1.4169467379096243,0.6062994864623639,0.6671189981664335,0.3535370927091259,-0.410665059396243,0
0.6789594248182056,0.40582089542587324,-0.3847592731753701,-0.7534170670152287,1.4450575318601104,-1.0690481794192817,-0.4545868115036219,0.591975331837648,-1.2103165480535767,-0.08597538527513564,-0.38312728338402546,0.12944207609083247,0
1.1464641611561064,-1.0072476304362659,-0.46409394996364184,0.5628251884271694,-0.8287872832516228,1.7753388152600174,-0.34130313899692233,1.8669311412216116,-0.2958630097045513,-0.5020983481915533,0.1875282192233452,-0.5186864864936581,0
-0.6904018076565742,1.3063369324662948,-0.12048594744197266,-0.7534170670152287,-0.4206612907956706,-0.9282369420589203,0.22467097384047058,1.3419493373576263,0.2965652234731776,0.9495031480769187,0.28090821055909687,-0.367456488557277,0
-0.39212184408822,1.2936865822997077,0.6850735844306169,3.1953096993119656,2.232157660168018,-0.7451823334904506,-0.3866166079996021,0.6294740321136465,-0.04758395762591809,0.17604351367526264,-0.6113894844269738,-0.23783077604037883,1
0.678827096932877,0.40522139449105676,-0.46409394996364184,-0.7534170670152287,0.5996536903442097,-0.787425704698559,-0.44592394242958017,1.0044610348736362,-0.8661673669544812,-0.5356905147236557,0.12527489166617742,-0.3458522031377939,0
0.006300205252877308,-0.24183567901130917,-0.24143708814972295,0.12407776994637004,-0.8579391398556193,1.212093865818572,-0.5350848564377941,-1.4329544830662946,-1.3332269698746824,-0.3479942842255339,-0.8994432822980438,-0.5186864864936581,0
-0.21596760864061013,1.4120387922163526,-0.46409394996364184,-0.7534170670152287,-0.012535298339718521,-0.266424126465222,0.3290696524250761,0.06699352797366287,1.3068888908426657,-0.5268725710089789,-0.19636730071252229,-0.12980934894296375,0
0.42689199169119213,-0.5529634860993006,-0.4813554761972481,0.5628251884271694,0.42474255072023015,-0.6325333436021615,-0.5996953221430726,-1.2079622814103008,-1.4228196858261042,-0.7649365187233145,-1.348053860520125,-0.49708220107417506,0
-1.2152981161143268,-1.1357017112451917,4.472206920481998,-0.7534170670152287,-0.4498131473996672,-0.6747767148102699,-0.003229120261242635,-0.3829908753383245,3.2537899724889776,2.7935031396485117,0.08377267329473254,-0.3242479177183109,0
0.03059259265708966,-0.9579778315348166,-0.5284502116787848,0.5628251884271694,-0.21659829456769458,-0.3509108688814388,-0.3104277851176454,-1.5829492841702903,-1.5569239375890946,-0.8119860844501974,0.5285260616762409,-0.2810393468793449,0
0.03059797183943082,-0.9579338094367996,-0.50079370084622,0.5628251884271694,-0.21659829456769458,-0.23826187899314974,-0.3104277851176454,-1.5829492841702903,-1.5298836447884512,-0.7657968554685567,0.3326841635495308,-0.04339220726503167,0
-0.8247081562463503,1.2638980291741226,-0.4635057003681555,-0.7534170670152287,-0.12914272475570485,-0.32274862140936655,-0.28754892576825314,0.47947923100965106,0.00895483641179058,-0.3383365363475545,0.05264600951614865,-0.25943506145986184,0
0.3925211932320658,-0.05400512599793671,-0.46409394996364184,-0.7534170670152287,-0.4498131473996672,0.4798754315446931,5.079209528024624,0.8919649340456393,0.9529068759978816,-0.5361104168053069,0.13565044625903872,-0.1730179197819298,0
0.06769173735362823,1.4401248907513444,-0.45883482298310013,-0.7534170670152287,-0.6538761436276432,-0.19601850778504135,0.9094818803858717,0.06699352797366287,1.7469082009622234,0.15882752832756003,0.3846637564877098,-0.3242479177183109,0
1.0693557341222866,-1.1421553508145172,-0.2722806826115643,0.5628251884271694,-0.7121798568356364,1.0572015047221746,-0.5509889955583426,-0.1954973739583299,-0.5121853521096971,1.2824854988263832,-0.019982872633880412,-0.47547791565469205,0
-1.3508631933694244,-1.1315916480939467,0.2895503601461045,-0.7534170670152287,0.6871092601561993,-1.1816971693075706,-0.005894618437870763,0.4044818304576531,-0.2983212181409734,0.6282780556136903,-0.9226561222128122,3.391689174432768,1
1.4394768293865012,-0.9233735276867142,0.36999129736767894,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,0.3669831301816542,-0.005794414206742213,-0.8413792301657869,-0.12373841856249336,-0.3026436322988279,0
-0.012898096484458242,-0.2513911422869935,-0.43678863291942704,0.12407776994637004,-0.7704835700436296,0.8037412774735242,-0.6091368382814873,-1.2079622814103008,-1.4266388904587226,-0.820384126083223,0.5326875697105877,-0.49708220107417506,0
-0.14068595192620534,1.4490149533454781,0.021712417460954314,-0.7534170670152287,-0.07083901154771167,0.8178224012095603,-0.4319300770022819,-0.6829804775463159,1.6534962803781834,2.25812798554313,-0.1341139731553545,-0.23783077604037883,0
1.1947251091882818,-0.969469466721445,-0.3762955028761344,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,0.6294740321136465,-0.005794414206742213,-0.23252121177143215,-0.12373841856249336,-0.3026436322988279,0
0.01502201148343002,-0.31011208543187463,-0.46409394996364184,-0.7534170670152287,0.19152769788825755,-0.9141558183228842,-0.3206455281280536,0.4044818304576531,-1.0013688309576974,-0.5258228158048506,0.9034414861307739,-0.5186864864936581,0
-1.2072874377878466,1.6398147301699668,1.5392119970767244,-0.7534170670152287,-0.3332057209836809,-0.21009963152107747,0.2788694367652445,-0.15799867368233092,1.0389441712726555,0.8436878235007964,-0.03035842722674171,-0.25943506145986184,0
1.0946723178422348,-1.1033790860773784,0.23538749813782123,0.5628251884271694,-0.741331713439633,3.000396580295161,-0.5116728974530763,-0.4954869761663212,7.538447277172718,2.979309810779202,0.1875282192233452,-0.5186864864936581,0
-0.00559316687970929,-0.25357490514923936,-0.3398591473348188,0.12407776994637004,-0.4206612907956706,-0.3086674976733304,-0.6116446278159984,-1.3954557827902956,-1.549549312279828,-0.820384126083223,-0.4266872232902598,-0.453873630235209,0
1.3552872467328998,-0.8397979748018972,-0.46409394996364184,0.5628251884271694,0.07492027147227122,-0.9423180657949565,-0.5434367507245627,1.3044506370816276,-1.2545642999091748,-0.5149053616819174,-0.7981494670984769,0.34548493028566263,0
-0.16680941299571841,1.4356290339411122,0.27499337761899595,-0.7534170670152287,-0.3332057209836809,-0.3931542400895472,-0.3926139788970156,0.17948962880165933,1.3806351439353286,-0.14560148086961733,0.021519345737564765,-0.3026436322988279,0
-1.505541581281015,-1.135033375757112,0.00012277932213626834,-0.7534170670152287,-0.6830280002316399,0.09968509067171748,-0.3586288771450058,0.47947923100965106,0.5718845683524542,0.7332535760265101,1.411843661180977,-0.5618950573326241,0
0.3520675904342802,1.3279789962533464,-0.24459783224487322,-0.7534170670152287,-0.09999086815170825,-0.11153176536882453,-0.12295441336146029,-0.15799867368233092,-0.19507646381124472,-0.5537463042346606,0.33278598352340333,-0.410665059396243,0
0.34970182604535593,1.328702559464393,-0.24459783224487322,-0.7534170670152287,-0.187446437963698,-0.0974506416327884,-0.10629504975753395,0.5169779312856501,0.2621503053632681,-0.5178446762534763,0.01114379114470347,-0.2810393468793449,0
-1.1981439036625772,-1.137732330566459,4.913578493835606,-0.7534170670152287,1.2118426790281378,-1.209859416779643,0.11805104677534162,0.7419701329416434,1.4765052729557913,0.6293278108178184,-0.5595117114626673,0.47511064280256077,0
0.3494436252934951,1.3291795989265436,-0.2837647194906103,-0.7534170670152287,4.76836918471572,-0.6466144673381976,-0.10407380127701038,0.47947923100965106,-0.10412275166362654,-0.14140246005310453,-0.8811539038413672,2.851582038945693,1
1.2837333633734849,-0.9366129735649501,-0.183138919283618,0.5628251884271694,-0.3332057209836809,-0.23826187899314974,-0.3104277851176454,-0.008003872578335064,-0.005794414206742213,-0.7573988138355311,-0.12373841856249336,-0.3026436322988279,0
0.5390791674976352,0.3975015193023992,-0.46409394996364184,-0.7534170670152287,0.1040721280762678,0.26865857550415106,-0.08519318919256047,-0.12049997340633196,0.3186890994009766,-0.5342208574378762,-0.21711840989824488,-0.12980934894296375,0
0.7167180572684445,-0.7095051045656222,-0.3578578289877578,0.12407776994637004,-0.24575015117169116,-1.195778293043607,-0.3104277851176454,-1.5454505838942914,-1.566756771334783,-0.8602748238400946,-0.1756161915267997,0.45350635738307776,0
-1.570111134302596,-1.1556525260665995,3.026227955863712,-0.7534170670152287,-0.5372687172116569,-0.12561288910486068,-0.18381662172780475,0.9669623345976373,2.221342429191691,0.3883040159499841,0.2186548830019291,-0.38906077397676,0
